,AATS7dv,AATS8dv,AATS7d,AATS8d,AATS7s,AATS8s,AATS7Z,AATS8Z,AATS7m,AATS8m,AATS7v,AATS8v,AATS7se,AATS8se,AATS7pe,AATS8pe,AATS7are,AATS8are,AATS7p,AATS8p,AATS7i,AATS8i,AATSC7c,AATSC8c,AATSC7dv,AATSC8dv,AATSC7d,AATSC8d,AATSC7s,AATSC8s,AATSC7Z,AATSC8Z,AATSC7m,AATSC8m,AATSC7v,AATSC8v,AATSC7se,AATSC8se,AATSC7pe,AATSC8pe,AATSC7are,AATSC8are,AATSC7p,AATSC8p,AATSC7i,AATSC8i,MATS7c,MATS8c,MATS7dv,MATS8dv,MATS7d,MATS8d,MATS7s,MATS8s,MATS7Z,MATS8Z,MATS7m,MATS8m,MATS7v,MATS8v,MATS7se,MATS8se,MATS7pe,MATS8pe,MATS7are,MATS8are,MATS7p,MATS8p,MATS7i,MATS8i,GATS7c,GATS8c,GATS7dv,GATS8dv,GATS7d,GATS8d,GATS7s,GATS8s,GATS7Z,GATS8Z,GATS7m,GATS8m,GATS7v,GATS8v,GATS7se,GATS8se,GATS7pe,GATS8pe,GATS7are,GATS8are,GATS7p,GATS8p,GATS7i,GATS8i,AXp-7d,AXp-7dv,MAXsCH3,MAXdCH2,MAXssCH2,MAXtCH,MAXdsCH,MAXaaCH,MAXsssCH,MAXtsC,MAXdssC,MAXaasC,MAXaaaC,MAXssssC,MAXsNH2,MAXdNH,MAXssNH,MAXaaNH,MAXtN,MAXdsN,MAXaaN,MAXsssN,MAXddsN,MAXaasN,MAXsOH,MAXdO,MAXssO,MAXsF,MAXdsssP,MAXsSH,MAXdS,MAXssS,MAXaaS,MAXdssS,MAXddssS,MAXsCl,MINsCH3,MINdCH2,MINssCH2,MINtCH,MINdsCH,MINaaCH,MINsssCH,MINtsC,MINdssC,MINaasC,MINaaaC,MINssssC,MINsNH2,MINdNH,MINssNH,MINaaNH,MINtN,MINdsN,MINaaN,MINsssN,MINddsN,MINaasN,MINsOH,MINdO,MINssO,MINsF,MINdsssP,MINsSH,MINdS,MINssS,MINaaS,MINdssS,MINddssS,MINsCl,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33
411,2.067039,1.8376623,2.189944,1.961039,2.911856,2.8161075,11.575419,10.285714,38.99473,33.43484,133.77444,121.398994,7.5602174,7.5997267,5.968518,5.968364,5.913184,5.925974,1.0425172,0.95805985,163.52109,166.19972,0.0020820764,-0.0018324713,-0.08080666,-0.17185193,-0.02823774,0.033279,-0.025641477,-0.35568792,-0.07018297,-0.5664655,-0.3826036,-2.6157775,-2.089291,-1.8115411,0.002323781,-0.013336071,0.0030480102,-0.017389514,0.0034957563,-0.019382725,-0.012268398,-0.0069411583,-0.070665464,-0.041931145,0.11557706,-0.101721354,-0.020982664,-0.044623937,-0.035212006,0.04149838,-0.011015407,-0.15280116,-0.009208421,-0.07432363,-0.010589023,-0.07239485,-0.0416918,-0.0361493,0.024863023,-0.14268772,0.02292682,-0.13080214,0.024602264,-0.1364108,-0.053820007,-0.03045004,-0.054884948,-0.032567374,0.9616052,1.1488732,1.0130718,1.10207,0.9456019,0.7048632,1.0140252,1.318299,0.99458873,1.0894253,0.995349,1.0836333,1.0079395,0.9664133,0.9627532,1.270593,0.9695994,1.2455691,0.9666193,1.2586143,1.0075389,0.9362317,1.0058557,0.9384007,0.021442028,0.014101197,2.1815288,3.6616485,0.86597526,5.7031584,1.7994581,1.9164399,0.20338194,1.9488795,1.1637466,0.24192159,1.1666971,-0.19441581,5.3707395,7.63093,2.5531042,2.9467194,8.823189,4.589825,4.096807,1.3745046,-0.76604706,1.5806434,11.458537,12.870043,4.8858795,12.7673235,-3.3482726,3.9343877,5.1810293,1.5350507,1.6762037,-3.7053578,-4.0070033,5.9259515,1.2442403,3.6616485,-0.42554903,5.7031584,1.7994581,1.467185,-0.6441644,1.8881468,-0.54466623,0.47448224,1.0201366,-1.5847038,5.347627,7.3536987,2.4038682,2.6744654,8.805801,4.553767,3.675096,1.2446431,-0.7187584,1.4053202,11.2988825,11.136979,4.8858795,12.85592,-3.202026,3.9343877,5.1816587,1.5354125,1.6762037,-3.7053578,-3.9602003,5.94458,0.38806748,5.3219543,5.289924,2.533793,9.1523695,20.936947,8.842298,7.435961,8.311647,1.1052095,1.4393867,1.091621,0.920811,0.282,1.0598478,0.53819805,1.1026797,0.54673195,0.60040885
412,2.067039,1.8376623,2.189944,1.961039,2.911856,2.8161075,11.575419,10.285714,38.99473,33.43484,133.77444,121.398994,7.5602174,7.5997267,5.968518,5.968364,5.913184,5.925974,1.0425172,0.95805985,163.52109,166.19972,0.0020820764,-0.0018324713,-0.08080666,-0.17185193,-0.02823774,0.033279,-0.025641477,-0.35568792,-0.07018297,-0.5664655,-0.3826036,-2.6157775,-2.089291,-1.8115411,0.002323781,-0.013336071,0.0030480102,-0.017389514,0.0034957563,-0.019382725,-0.012268398,-0.0069411583,-0.070665464,-0.041931145,0.11557706,-0.101721354,-0.020982664,-0.044623937,-0.035212006,0.04149838,-0.011015407,-0.15280116,-0.009208421,-0.07432363,-0.010589023,-0.07239485,-0.0416918,-0.0361493,0.024863023,-0.14268772,0.02292682,-0.13080214,0.024602264,-0.1364108,-0.053820007,-0.03045004,-0.054884948,-0.032567374,0.9616052,1.1488732,1.0130718,1.10207,0.9456019,0.7048632,1.0140252,1.318299,0.99458873,1.0894253,0.995349,1.0836333,1.0079395,0.9664133,0.9627532,1.270593,0.9695994,1.2455691,0.9666193,1.2586143,1.0075389,0.9362317,1.0058557,0.9384007,0.021442028,0.014101197,2.1815288,3.6616485,0.86597526,5.7031584,1.7994581,1.9164399,0.20338194,1.9488795,1.1637466,0.24192159,1.1666971,-0.19441581,5.3707395,7.63093,2.5531042,2.9467194,8.823189,4.589825,4.096807,1.3745046,-0.76604706,1.5806434,11.458537,12.870043,4.8858795,12.7673235,-3.3482726,3.9343877,5.1810293,1.5350507,1.6762037,-3.7053578,-4.0070033,5.9259515,1.2442403,3.6616485,-0.42554903,5.7031584,1.7994581,1.467185,-0.6441644,1.8881468,-0.54466623,0.47448224,1.0201366,-1.5847038,5.347627,7.3536987,2.4038682,2.6744654,8.805801,4.553767,3.675096,1.2446431,-0.7187584,1.4053202,11.2988825,11.136979,4.8858795,12.85592,-3.202026,3.9343877,5.1816587,1.5354125,1.6762037,-3.7053578,-3.9602003,5.94458,0.38806748,5.3219543,5.289924,2.533793,9.1523695,20.936947,8.842298,7.435961,8.311647,1.1052095,1.4393867,1.091621,0.920811,0.282,1.0598478,0.53819805,1.1026797,0.54673195,0.60040885
413,2.067039,1.8376623,2.189944,1.961039,2.911856,2.8161075,11.575419,10.285714,38.99473,33.43484,133.77444,121.398994,7.5602174,7.5997267,5.968518,5.968364,5.913184,5.925974,1.0425172,0.95805985,163.52109,166.19972,0.0020820764,-0.0018324713,-0.08080666,-0.17185193,-0.02823774,0.033279,-0.025641477,-0.35568792,-0.07018297,-0.5664655,-0.3826036,-2.6157775,-2.089291,-1.8115411,0.002323781,-0.013336071,0.0030480102,-0.017389514,0.0034957563,-0.019382725,-0.012268398,-0.0069411583,-0.070665464,-0.041931145,0.11557706,-0.101721354,-0.020982664,-0.044623937,-0.035212006,0.04149838,-0.011015407,-0.15280116,-0.009208421,-0.07432363,-0.010589023,-0.07239485,-0.0416918,-0.0361493,0.024863023,-0.14268772,0.02292682,-0.13080214,0.024602264,-0.1364108,-0.053820007,-0.03045004,-0.054884948,-0.032567374,0.9616052,1.1488732,1.0130718,1.10207,0.9456019,0.7048632,1.0140252,1.318299,0.99458873,1.0894253,0.995349,1.0836333,1.0079395,0.9664133,0.9627532,1.270593,0.9695994,1.2455691,0.9666193,1.2586143,1.0075389,0.9362317,1.0058557,0.9384007,0.021442028,0.014101197,2.1815288,3.6616485,0.86597526,5.7031584,1.7994581,1.9164399,0.20338194,1.9488795,1.1637466,0.24192159,1.1666971,-0.19441581,5.3707395,7.63093,2.5531042,2.9467194,8.823189,4.589825,4.096807,1.3745046,-0.76604706,1.5806434,11.458537,12.870043,4.8858795,12.7673235,-3.3482726,3.9343877,5.1810293,1.5350507,1.6762037,-3.7053578,-4.0070033,5.9259515,1.2442403,3.6616485,-0.42554903,5.7031584,1.7994581,1.467185,-0.6441644,1.8881468,-0.54466623,0.47448224,1.0201366,-1.5847038,5.347627,7.3536987,2.4038682,2.6744654,8.805801,4.553767,3.675096,1.2446431,-0.7187584,1.4053202,11.2988825,11.136979,4.8858795,12.85592,-3.202026,3.9343877,5.1816587,1.5354125,1.6762037,-3.7053578,-3.9602003,5.94458,0.38806748,5.3219543,5.289924,2.533793,9.1523695,20.936947,8.842298,7.435961,8.311647,1.1052095,1.4393867,1.091621,0.920811,0.282,1.0598478,0.53819805,1.1026797,0.54673195,0.60040885
414,2.067039,1.8376623,2.189944,1.961039,2.911856,2.8161075,11.575419,10.285714,38.99473,33.43484,133.77444,121.398994,7.5602174,7.5997267,5.968518,5.968364,5.913184,5.925974,1.0425172,0.95805985,163.52109,166.19972,0.0020820764,-0.0018324713,-0.08080666,-0.17185193,-0.02823774,0.033279,-0.025641477,-0.35568792,-0.07018297,-0.5664655,-0.3826036,-2.6157775,-2.089291,-1.8115411,0.002323781,-0.013336071,0.0030480102,-0.017389514,0.0034957563,-0.019382725,-0.012268398,-0.0069411583,-0.070665464,-0.041931145,0.11557706,-0.101721354,-0.020982664,-0.044623937,-0.035212006,0.04149838,-0.011015407,-0.15280116,-0.009208421,-0.07432363,-0.010589023,-0.07239485,-0.0416918,-0.0361493,0.024863023,-0.14268772,0.02292682,-0.13080214,0.024602264,-0.1364108,-0.053820007,-0.03045004,-0.054884948,-0.032567374,0.9616052,1.1488732,1.0130718,1.10207,0.9456019,0.7048632,1.0140252,1.318299,0.99458873,1.0894253,0.995349,1.0836333,1.0079395,0.9664133,0.9627532,1.270593,0.9695994,1.2455691,0.9666193,1.2586143,1.0075389,0.9362317,1.0058557,0.9384007,0.021442028,0.014101197,2.1815288,3.6616485,0.86597526,5.7031584,1.7994581,1.9164399,0.20338194,1.9488795,1.1637466,0.24192159,1.1666971,-0.19441581,5.3707395,7.63093,2.5531042,2.9467194,8.823189,4.589825,4.096807,1.3745046,-0.76604706,1.5806434,11.458537,12.870043,4.8858795,12.7673235,-3.3482726,3.9343877,5.1810293,1.5350507,1.6762037,-3.7053578,-4.0070033,5.9259515,1.2442403,3.6616485,-0.42554903,5.7031584,1.7994581,1.467185,-0.6441644,1.8881468,-0.54466623,0.47448224,1.0201366,-1.5847038,5.347627,7.3536987,2.4038682,2.6744654,8.805801,4.553767,3.675096,1.2446431,-0.7187584,1.4053202,11.2988825,11.136979,4.8858795,12.85592,-3.202026,3.9343877,5.1816587,1.5354125,1.6762037,-3.7053578,-3.9602003,5.94458,0.38806748,5.3219543,5.289924,2.533793,9.1523695,20.936947,8.842298,7.435961,8.311647,1.1052095,1.4393867,1.091621,0.920811,0.282,1.0598478,0.53819805,1.1026797,0.54673195,0.60040885
415,2.067039,1.8376623,2.189944,1.961039,2.911856,2.8161075,11.575419,10.285714,38.99473,33.43484,133.77444,121.398994,7.5602174,7.5997267,5.968518,5.968364,5.913184,5.925974,1.0425172,0.95805985,163.52109,166.19972,0.0020820764,-0.0018324713,-0.08080666,-0.17185193,-0.02823774,0.033279,-0.025641477,-0.35568792,-0.07018297,-0.5664655,-0.3826036,-2.6157775,-2.089291,-1.8115411,0.002323781,-0.013336071,0.0030480102,-0.017389514,0.0034957563,-0.019382725,-0.012268398,-0.0069411583,-0.070665464,-0.041931145,0.11557706,-0.101721354,-0.020982664,-0.044623937,-0.035212006,0.04149838,-0.011015407,-0.15280116,-0.009208421,-0.07432363,-0.010589023,-0.07239485,-0.0416918,-0.0361493,0.024863023,-0.14268772,0.02292682,-0.13080214,0.024602264,-0.1364108,-0.053820007,-0.03045004,-0.054884948,-0.032567374,0.9616052,1.1488732,1.0130718,1.10207,0.9456019,0.7048632,1.0140252,1.318299,0.99458873,1.0894253,0.995349,1.0836333,1.0079395,0.9664133,0.9627532,1.270593,0.9695994,1.2455691,0.9666193,1.2586143,1.0075389,0.9362317,1.0058557,0.9384007,0.021442028,0.014101197,2.1815288,3.6616485,0.86597526,5.7031584,1.7994581,1.9164399,0.20338194,1.9488795,1.1637466,0.24192159,1.1666971,-0.19441581,5.3707395,7.63093,2.5531042,2.9467194,8.823189,4.589825,4.096807,1.3745046,-0.76604706,1.5806434,11.458537,12.870043,4.8858795,12.7673235,-3.3482726,3.9343877,5.1810293,1.5350507,1.6762037,-3.7053578,-4.0070033,5.9259515,1.2442403,3.6616485,-0.42554903,5.7031584,1.7994581,1.467185,-0.6441644,1.8881468,-0.54466623,0.47448224,1.0201366,-1.5847038,5.347627,7.3536987,2.4038682,2.6744654,8.805801,4.553767,3.675096,1.2446431,-0.7187584,1.4053202,11.2988825,11.136979,4.8858795,12.85592,-3.202026,3.9343877,5.1816587,1.5354125,1.6762037,-3.7053578,-3.9602003,5.94458,0.38806748,5.3219543,5.289924,2.533793,9.1523695,20.936947,8.842298,7.435961,8.311647,1.1052095,1.4393867,1.091621,0.920811,0.282,1.0598478,0.53819805,1.1026797,0.54673195,0.60040885
416,2.067039,1.8376623,2.189944,1.961039,2.911856,2.8161075,11.575419,10.285714,38.99473,33.43484,133.77444,121.398994,7.5602174,7.5997267,5.968518,5.968364,5.913184,5.925974,1.0425172,0.95805985,163.52109,166.19972,0.0020820764,-0.0018324713,-0.08080666,-0.17185193,-0.02823774,0.033279,-0.025641477,-0.35568792,-0.07018297,-0.5664655,-0.3826036,-2.6157775,-2.089291,-1.8115411,0.002323781,-0.013336071,0.0030480102,-0.017389514,0.0034957563,-0.019382725,-0.012268398,-0.0069411583,-0.070665464,-0.041931145,0.11557706,-0.101721354,-0.020982664,-0.044623937,-0.035212006,0.04149838,-0.011015407,-0.15280116,-0.009208421,-0.07432363,-0.010589023,-0.07239485,-0.0416918,-0.0361493,0.024863023,-0.14268772,0.02292682,-0.13080214,0.024602264,-0.1364108,-0.053820007,-0.03045004,-0.054884948,-0.032567374,0.9616052,1.1488732,1.0130718,1.10207,0.9456019,0.7048632,1.0140252,1.318299,0.99458873,1.0894253,0.995349,1.0836333,1.0079395,0.9664133,0.9627532,1.270593,0.9695994,1.2455691,0.9666193,1.2586143,1.0075389,0.9362317,1.0058557,0.9384007,0.021442028,0.014101197,2.1815288,3.6616485,0.86597526,5.7031584,1.7994581,1.9164399,0.20338194,1.9488795,1.1637466,0.24192159,1.1666971,-0.19441581,5.3707395,7.63093,2.5531042,2.9467194,8.823189,4.589825,4.096807,1.3745046,-0.76604706,1.5806434,11.458537,12.870043,4.8858795,12.7673235,-3.3482726,3.9343877,5.1810293,1.5350507,1.6762037,-3.7053578,-4.0070033,5.9259515,1.2442403,3.6616485,-0.42554903,5.7031584,1.7994581,1.467185,-0.6441644,1.8881468,-0.54466623,0.47448224,1.0201366,-1.5847038,5.347627,7.3536987,2.4038682,2.6744654,8.805801,4.553767,3.675096,1.2446431,-0.7187584,1.4053202,11.2988825,11.136979,4.8858795,12.85592,-3.202026,3.9343877,5.1816587,1.5354125,1.6762037,-3.7053578,-3.9602003,5.94458,0.38806748,5.3219543,5.289924,2.533793,9.1523695,20.936947,8.842298,7.435961,8.311647,1.1052095,1.4393867,1.091621,0.920811,0.282,1.0598478,0.53819805,1.1026797,0.54673195,0.60040885
417,2.067039,1.8376623,2.189944,1.961039,2.911856,2.8161075,11.575419,10.285714,38.99473,33.43484,133.77444,121.398994,7.5602174,7.5997267,5.968518,5.968364,5.913184,5.925974,1.0425172,0.95805985,163.52109,166.19972,0.0020820764,-0.0018324713,-0.08080666,-0.17185193,-0.02823774,0.033279,-0.025641477,-0.35568792,-0.07018297,-0.5664655,-0.3826036,-2.6157775,-2.089291,-1.8115411,0.002323781,-0.013336071,0.0030480102,-0.017389514,0.0034957563,-0.019382725,-0.012268398,-0.0069411583,-0.070665464,-0.041931145,0.11557706,-0.101721354,-0.020982664,-0.044623937,-0.035212006,0.04149838,-0.011015407,-0.15280116,-0.009208421,-0.07432363,-0.010589023,-0.07239485,-0.0416918,-0.0361493,0.024863023,-0.14268772,0.02292682,-0.13080214,0.024602264,-0.1364108,-0.053820007,-0.03045004,-0.054884948,-0.032567374,0.9616052,1.1488732,1.0130718,1.10207,0.9456019,0.7048632,1.0140252,1.318299,0.99458873,1.0894253,0.995349,1.0836333,1.0079395,0.9664133,0.9627532,1.270593,0.9695994,1.2455691,0.9666193,1.2586143,1.0075389,0.9362317,1.0058557,0.9384007,0.021442028,0.014101197,2.1815288,3.6616485,0.86597526,5.7031584,1.7994581,1.9164399,0.20338194,1.9488795,1.1637466,0.24192159,1.1666971,-0.19441581,5.3707395,7.63093,2.5531042,2.9467194,8.823189,4.589825,4.096807,1.3745046,-0.76604706,1.5806434,11.458537,12.870043,4.8858795,12.7673235,-3.3482726,3.9343877,5.1810293,1.5350507,1.6762037,-3.7053578,-4.0070033,5.9259515,1.2442403,3.6616485,-0.42554903,5.7031584,1.7994581,1.467185,-0.6441644,1.8881468,-0.54466623,0.47448224,1.0201366,-1.5847038,5.347627,7.3536987,2.4038682,2.6744654,8.805801,4.553767,3.675096,1.2446431,-0.7187584,1.4053202,11.2988825,11.136979,4.8858795,12.85592,-3.202026,3.9343877,5.1816587,1.5354125,1.6762037,-3.7053578,-3.9602003,5.94458,0.38806748,5.3219543,5.289924,2.533793,9.1523695,20.936947,8.842298,7.435961,8.311647,1.1052095,1.4393867,1.091621,0.920811,0.282,1.0598478,0.53819805,1.1026797,0.54673195,0.60040885
418,2.067039,1.8376623,2.189944,1.961039,2.911856,2.8161075,11.575419,10.285714,38.99473,33.43484,133.77444,121.398994,7.5602174,7.5997267,5.968518,5.968364,5.913184,5.925974,1.0425172,0.95805985,163.52109,166.19972,0.0020820764,-0.0018324713,-0.08080666,-0.17185193,-0.02823774,0.033279,-0.025641477,-0.35568792,-0.07018297,-0.5664655,-0.3826036,-2.6157775,-2.089291,-1.8115411,0.002323781,-0.013336071,0.0030480102,-0.017389514,0.0034957563,-0.019382725,-0.012268398,-0.0069411583,-0.070665464,-0.041931145,0.11557706,-0.101721354,-0.020982664,-0.044623937,-0.035212006,0.04149838,-0.011015407,-0.15280116,-0.009208421,-0.07432363,-0.010589023,-0.07239485,-0.0416918,-0.0361493,0.024863023,-0.14268772,0.02292682,-0.13080214,0.024602264,-0.1364108,-0.053820007,-0.03045004,-0.054884948,-0.032567374,0.9616052,1.1488732,1.0130718,1.10207,0.9456019,0.7048632,1.0140252,1.318299,0.99458873,1.0894253,0.995349,1.0836333,1.0079395,0.9664133,0.9627532,1.270593,0.9695994,1.2455691,0.9666193,1.2586143,1.0075389,0.9362317,1.0058557,0.9384007,0.021442028,0.014101197,2.1815288,3.6616485,0.86597526,5.7031584,1.7994581,1.9164399,0.20338194,1.9488795,1.1637466,0.24192159,1.1666971,-0.19441581,5.3707395,7.63093,2.5531042,2.9467194,8.823189,4.589825,4.096807,1.3745046,-0.76604706,1.5806434,11.458537,12.870043,4.8858795,12.7673235,-3.3482726,3.9343877,5.1810293,1.5350507,1.6762037,-3.7053578,-4.0070033,5.9259515,1.2442403,3.6616485,-0.42554903,5.7031584,1.7994581,1.467185,-0.6441644,1.8881468,-0.54466623,0.47448224,1.0201366,-1.5847038,5.347627,7.3536987,2.4038682,2.6744654,8.805801,4.553767,3.675096,1.2446431,-0.7187584,1.4053202,11.2988825,11.136979,4.8858795,12.85592,-3.202026,3.9343877,5.1816587,1.5354125,1.6762037,-3.7053578,-3.9602003,5.94458,0.38806748,5.3219543,5.289924,2.533793,9.1523695,20.936947,8.842298,7.435961,8.311647,1.1052095,1.4393867,1.091621,0.920811,0.282,1.0598478,0.53819805,1.1026797,0.54673195,0.60040885
419,2.067039,1.8376623,2.189944,1.961039,2.911856,2.8161075,11.575419,10.285714,38.99473,33.43484,133.77444,121.398994,7.5602174,7.5997267,5.968518,5.968364,5.913184,5.925974,1.0425172,0.95805985,163.52109,166.19972,0.0020820764,-0.0018324713,-0.08080666,-0.17185193,-0.02823774,0.033279,-0.025641477,-0.35568792,-0.07018297,-0.5664655,-0.3826036,-2.6157775,-2.089291,-1.8115411,0.002323781,-0.013336071,0.0030480102,-0.017389514,0.0034957563,-0.019382725,-0.012268398,-0.0069411583,-0.070665464,-0.041931145,0.11557706,-0.101721354,-0.020982664,-0.044623937,-0.035212006,0.04149838,-0.011015407,-0.15280116,-0.009208421,-0.07432363,-0.010589023,-0.07239485,-0.0416918,-0.0361493,0.024863023,-0.14268772,0.02292682,-0.13080214,0.024602264,-0.1364108,-0.053820007,-0.03045004,-0.054884948,-0.032567374,0.9616052,1.1488732,1.0130718,1.10207,0.9456019,0.7048632,1.0140252,1.318299,0.99458873,1.0894253,0.995349,1.0836333,1.0079395,0.9664133,0.9627532,1.270593,0.9695994,1.2455691,0.9666193,1.2586143,1.0075389,0.9362317,1.0058557,0.9384007,0.021442028,0.014101197,2.1815288,3.6616485,0.86597526,5.7031584,1.7994581,1.9164399,0.20338194,1.9488795,1.1637466,0.24192159,1.1666971,-0.19441581,5.3707395,7.63093,2.5531042,2.9467194,8.823189,4.589825,4.096807,1.3745046,-0.76604706,1.5806434,11.458537,12.870043,4.8858795,12.7673235,-3.3482726,3.9343877,5.1810293,1.5350507,1.6762037,-3.7053578,-4.0070033,5.9259515,1.2442403,3.6616485,-0.42554903,5.7031584,1.7994581,1.467185,-0.6441644,1.8881468,-0.54466623,0.47448224,1.0201366,-1.5847038,5.347627,7.3536987,2.4038682,2.6744654,8.805801,4.553767,3.675096,1.2446431,-0.7187584,1.4053202,11.2988825,11.136979,4.8858795,12.85592,-3.202026,3.9343877,5.1816587,1.5354125,1.6762037,-3.7053578,-3.9602003,5.94458,0.38806748,5.3219543,5.289924,2.533793,9.1523695,20.936947,8.842298,7.435961,8.311647,1.1052095,1.4393867,1.091621,0.920811,0.282,1.0598478,0.53819805,1.1026797,0.54673195,0.60040885
420,2.067039,1.8376623,2.189944,1.961039,2.911856,2.8161075,11.575419,10.285714,38.99473,33.43484,133.77444,121.398994,7.5602174,7.5997267,5.968518,5.968364,5.913184,5.925974,1.0425172,0.95805985,163.52109,166.19972,0.0020820764,-0.0018324713,-0.08080666,-0.17185193,-0.02823774,0.033279,-0.025641477,-0.35568792,-0.07018297,-0.5664655,-0.3826036,-2.6157775,-2.089291,-1.8115411,0.002323781,-0.013336071,0.0030480102,-0.017389514,0.0034957563,-0.019382725,-0.012268398,-0.0069411583,-0.070665464,-0.041931145,0.11557706,-0.101721354,-0.020982664,-0.044623937,-0.035212006,0.04149838,-0.011015407,-0.15280116,-0.009208421,-0.07432363,-0.010589023,-0.07239485,-0.0416918,-0.0361493,0.024863023,-0.14268772,0.02292682,-0.13080214,0.024602264,-0.1364108,-0.053820007,-0.03045004,-0.054884948,-0.032567374,0.9616052,1.1488732,1.0130718,1.10207,0.9456019,0.7048632,1.0140252,1.318299,0.99458873,1.0894253,0.995349,1.0836333,1.0079395,0.9664133,0.9627532,1.270593,0.9695994,1.2455691,0.9666193,1.2586143,1.0075389,0.9362317,1.0058557,0.9384007,0.021442028,0.014101197,2.1815288,3.6616485,0.86597526,5.7031584,1.7994581,1.9164399,0.20338194,1.9488795,1.1637466,0.24192159,1.1666971,-0.19441581,5.3707395,7.63093,2.5531042,2.9467194,8.823189,4.589825,4.096807,1.3745046,-0.76604706,1.5806434,11.458537,12.870043,4.8858795,12.7673235,-3.3482726,3.9343877,5.1810293,1.5350507,1.6762037,-3.7053578,-4.0070033,5.9259515,1.2442403,3.6616485,-0.42554903,5.7031584,1.7994581,1.467185,-0.6441644,1.8881468,-0.54466623,0.47448224,1.0201366,-1.5847038,5.347627,7.3536987,2.4038682,2.6744654,8.805801,4.553767,3.675096,1.2446431,-0.7187584,1.4053202,11.2988825,11.136979,4.8858795,12.85592,-3.202026,3.9343877,5.1816587,1.5354125,1.6762037,-3.7053578,-3.9602003,5.94458,0.38806748,5.3219543,5.289924,2.533793,9.1523695,20.936947,8.842298,7.435961,8.311647,1.1052095,1.4393867,1.091621,0.920811,0.282,1.0598478,0.53819805,1.1026797,0.54673195,0.60040885
421,2.067039,1.8376623,2.189944,1.961039,2.911856,2.8161075,11.575419,10.285714,38.99473,33.43484,133.77444,121.398994,7.5602174,7.5997267,5.968518,5.968364,5.913184,5.925974,1.0425172,0.95805985,163.52109,166.19972,0.0020820764,-0.0018324713,-0.08080666,-0.17185193,-0.02823774,0.033279,-0.025641477,-0.35568792,-0.07018297,-0.5664655,-0.3826036,-2.6157775,-2.089291,-1.8115411,0.002323781,-0.013336071,0.0030480102,-0.017389514,0.0034957563,-0.019382725,-0.012268398,-0.0069411583,-0.070665464,-0.041931145,0.11557706,-0.101721354,-0.020982664,-0.044623937,-0.035212006,0.04149838,-0.011015407,-0.15280116,-0.009208421,-0.07432363,-0.010589023,-0.07239485,-0.0416918,-0.0361493,0.024863023,-0.14268772,0.02292682,-0.13080214,0.024602264,-0.1364108,-0.053820007,-0.03045004,-0.054884948,-0.032567374,0.9616052,1.1488732,1.0130718,1.10207,0.9456019,0.7048632,1.0140252,1.318299,0.99458873,1.0894253,0.995349,1.0836333,1.0079395,0.9664133,0.9627532,1.270593,0.9695994,1.2455691,0.9666193,1.2586143,1.0075389,0.9362317,1.0058557,0.9384007,0.021442028,0.014101197,2.1815288,3.6616485,0.86597526,5.7031584,1.7994581,1.9164399,0.20338194,1.9488795,1.1637466,0.24192159,1.1666971,-0.19441581,5.3707395,7.63093,2.5531042,2.9467194,8.823189,4.589825,4.096807,1.3745046,-0.76604706,1.5806434,11.458537,12.870043,4.8858795,12.7673235,-3.3482726,3.9343877,5.1810293,1.5350507,1.6762037,-3.7053578,-4.0070033,5.9259515,1.2442403,3.6616485,-0.42554903,5.7031584,1.7994581,1.467185,-0.6441644,1.8881468,-0.54466623,0.47448224,1.0201366,-1.5847038,5.347627,7.3536987,2.4038682,2.6744654,8.805801,4.553767,3.675096,1.2446431,-0.7187584,1.4053202,11.2988825,11.136979,4.8858795,12.85592,-3.202026,3.9343877,5.1816587,1.5354125,1.6762037,-3.7053578,-3.9602003,5.94458,0.38806748,5.3219543,5.289924,2.533793,9.1523695,20.936947,8.842298,7.435961,8.311647,1.1052095,1.4393867,1.091621,0.920811,0.282,1.0598478,0.53819805,1.1026797,0.54673195,0.60040885
