,importance,stddev,p_value,n,p99_high,p99_low
AATSC0se,0.00024875133683162815,0.0006129910693657244,0.2774682344626957,3,0.003761258141154097,-0.0032637554674908404
SpDiam_Dzp,0.00024312441679282445,0.0008096647474696691,0.3274189192082211,3,0.004882593206525679,-0.00439634437294003
VE1_Dzse,0.00024245702362505708,0.00021566331825240514,0.0954383657917358,3,0.001478231752917862,-0.0009933177056677476
AATS1dv,0.00024230204383790532,0.0002667189351024099,0.1281265583666089,3,0.001770631119428255,-0.0012860270317524443
VE2_Dzv,0.0002404457358823701,0.0008070437974010748,0.3286072318647263,3,0.00486489619107529,-0.004384004719310549
AATSC1d,0.0002403348060503463,9.290507598723924e-05,0.0231867248072099,3,0.0007726911940462341,-0.0002920215819455415
ATSC5i,0.00023844951433112568,0.0001970036945375855,0.08549460368242179,3,0.0013673025305030219,-0.0008904035018407706
AATS3d,0.00023792222646471886,0.00045106940378612033,0.2286857941238833,3,0.0028225999309210406,-0.002346755477991603
ATSC5Z,0.00023676054286858594,0.00030253893884863093,0.15402361626168293,3,0.001970342212138065,-0.0014968211264008927
n7ARing,0.00023447559676692542,0.0005126381698674288,0.2556365132964445,3,0.0031719491584583357,-0.002702997964924485
VE2_Dzse,0.00023443469448517865,0.0008193230051115982,0.3346402811370348,3,0.004929246371546356,-0.004460376982575998
Kier2,0.00023380739216501598,0.0013070870585615432,0.3929985434141542,3,0.0077235611854622474,-0.007255946401132216
SpMax_Dzi,0.0002332193456646333,0.00041228756892516447,0.2152573224375821,3,0.002595672835705941,-0.002129234144376674
VE1_Dzpe,0.0002303302448532311,0.0006005172673521373,0.2874103744407292,3,0.003671360780371602,-0.00321070029066514
TpiPC10,0.00022607516014427897,0.00044715198233152153,0.23677044429623573,3,0.002788305605248332,-0.002336155284959774
VR1_DzZ,0.0002258807212476658,0.0002570732381559955,0.13372701491459463,3,0.0016989388836878942,-0.0012471774411925624
n6AHRing,0.00022451323129753695,0.0008152980416788194,0.340210668618264,3,0.0048962614215457435,-0.00444723495895067
SpDiam_Dzse,0.00022017510142432103,0.0006044275737837624,0.29628508038596446,3,0.0036836121264243096,-0.0032432619235756672
GATS3se,0.00021765101934082912,0.0019278897034832195,0.43151714389170415,3,0.011264672811150764,-0.010829370772469107
ATS1d,0.00021627114320406834,0.00033002073812468175,0.18703299747512214,3,0.0021073265698841317,-0.001674784283475995
AETA_eta_F,0.00021362328179752588,0.00020950260126559916,0.10970781482154697,3,0.0014140964195711394,-0.0009868498559760877
IC4,0.00021356859276951598,0.00018883297800271012,0.0946040801095244,3,0.0012956024971154665,-0.0008684653115764346
TIC4,0.00021308940172644805,0.0002528540413860074,0.14090018770754986,3,0.001661971098792241,-0.001235792295339345
ATSC1s,0.0002129684186070365,0.0004092296845091605,0.23125938646818,3,0.002557899891844479,-0.002131963054630406
Kier1,0.00021172745046967498,0.0004023857753133476,0.22915167134481362,3,0.0025174425650685943,-0.002093987664129244
Xp-7d,0.00021041775654880487,0.00037570290269561737,0.2171737034807008,3,0.002363237052085262,-0.0019424015389876523
GGI5,0.0002100588203475251,0.0002625971815175097,0.15008897822032957,3,0.0017147697908198299,-0.0012946521501247797
SpAbs_Dzare,0.00020971059688394225,0.0005243061197570658,0.2800393519281304,3,0.003214042805345281,-0.002794621611577397
AATS8d,0.0002089259017453715,0.0005047829479360975,0.2739302691497712,3,0.003101388170675513,-0.00268353636718477
ATS8pe,0.000207615567901868,0.0002799895134992487,0.16385170365158447,3,0.0018119865293298413,-0.001396755393526105
MPC10,0.00020671364030396452,0.0002943954441081982,0.17398673990930152,3,0.0018936321816483798,-0.001480204901040451
MWC02,0.00020123897203346472,0.0006347152899563071,0.3190111968107529,3,0.003838227969419496,-0.0034357500253525664
ATSC5c,0.00020107357042327875,8.110991629041205e-05,0.025095570072694875,3,0.0006658423853472704,-0.00026369524450071296
piPC9,0.000198678568126572,0.0004971740512562243,0.2801997975642768,3,0.003047541015302221,-0.0026501838790490766
ETA_eta_FL,0.0001982382760335281,0.0005653440521695281,0.3026964435393568,3,0.003437722388067052,-0.003041245835999996
GATS6m,0.0001975057923005267,7.399715726228955e-05,0.021871213603872574,3,0.0006215177092331049,-0.00022650612463205147
RNCG,0.00019642193865110347,0.0015470796202848524,0.42317458074581327,3,0.009061359724289609,-0.008668515846987402
ATS8se,0.00019411303783689604,0.00024370998133749225,0.1508583056245022,3,0.0015905982568059094,-0.0012023721811321173
AATS1m,0.00019362586846793928,0.0001602884000481806,0.08575181082709417,3,0.0011120961757201471,-0.0007248444387842685
VE2_DzZ,0.00019324172217375737,0.0006923754028767372,0.3382745129319413,3,0.004160629560737975,-0.00377414611639046
SlogP_VSA6,0.00019098805437471147,7.475644349218039e-05,0.023731644640292024,3,0.0006193507656046348,-0.00023737465685521185
SpDiam_Dzv,0.00018760225555821317,0.0005472210583946874,0.3064324159898582,3,0.0033232396035357955,-0.002948035092419369
AATSC1c,0.00018568383384224654,0.00033127839240675657,0.21702173352710996,3,0.0020839457590245535,-0.0017125780913400605
MWC01,0.00018125055387230304,5.612189845503263e-05,0.01525182938307096,3,0.0005028352555854455,-0.00014033414784083944
SaasC,0.0001809894851659092,0.0010400521190784024,0.3957760350397579,3,0.006140603462728304,-0.005778624492396485
Xp-2dv,0.00017890362239410726,0.00010146675725503897,0.04628734540239935,3,0.000760319393491129,-0.0004025121487029144
GATS8i,0.00017744387504888456,0.00017016242677363633,0.10632064655049303,3,0.0011524934504054578,-0.0007976057003076887
MWC08,0.00017729331737500095,0.00011371038950203869,0.05705981110976876,3,0.0008288664589891946,-0.0004742798242391926
Sm,0.00017708902188281103,9.479365989562705e-05,0.0418475009683618,3,0.0007202672051058465,-0.0003660891613402244
ATSC3v,0.00017681484877866507,0.0010637568724777174,0.4002588480210042,3,0.0062722596920273,-0.005918629994469969
ETA_alpha,0.00017456604172298254,0.0005615956551287056,0.32210576506583904,3,0.003392571423038921,-0.0030434393395929564
AETA_beta_ns_d,0.0001727424044235167,0.00029834954611365235,0.2107779492581464,3,0.0018823183887442445,-0.0015368335798972112
VR3_D,0.00017036698397761749,0.00010980309841461109,0.05752699636288306,3,0.000799550914366827,-0.000458816946411592
ATS0d,0.00017032528626518642,9.22657452971615e-05,0.0427308227872975,3,0.0006990182385091735,-0.0003583676659788007
AATS5dv,0.0001701272794137898,0.00032572358751259,0.23056542871958607,3,0.002036559556559572,-0.0016963049977319926
MINdssC,0.00016679516943211384,0.0013963043923105193,0.42761973155753896,3,0.008167774178752548,-0.007834183839888322
AATSC5s,0.0001666687233144263,0.0016162324320012028,0.43734878273193367,3,0.009427859788699805,-0.009094522342070954
nG12FRing,0.00016608179213365806,0.0003898643230180703,0.2687166835994485,3,0.0024000475965302776,-0.0020678840122629618
ATS7d,0.0001653448130051934,0.00011169925255160006,0.06218577422574237,3,0.0008053939168709261,-0.00047470429086053927
VR3_Dzm,0.00016474809108109797,0.0002731074034437992,0.20288790759713526,3,0.001729683798708595,-0.0014001876165463992
Xp-7dv,0.00015955283057456082,0.0005250961675825328,0.3256120651931936,3,0.003168412100687164,-0.0028493064395380425
n7FAHRing,0.00015907634140854832,0.0002659395968801523,0.2045099707176471,3,0.0016829397225616516,-0.001364787039744555
ATS7i,0.0001580056039369356,0.0002504438808436796,0.19428442386573141,3,0.0015930768138235343,-0.0012770656059496632
SpDiam_Dzi,0.00015664164051535737,0.0006375537011400235,0.3559265450774871,3,0.0038098950487460443,-0.00349661176771533
VR3_DzZ,0.00015646366650323706,0.00030185551607263966,0.23202206721161844,3,0.0018861292474789953,-0.0015732019144725211
LogEE_Dzse,0.00015378541808423277,0.00035443052090574153,0.2653673140302472,3,0.0021847116069912604,-0.001877140770822795
VE3_Dzse,0.00015232579930687015,0.0006176196429529921,0.35542026871724847,3,0.003691354843564102,-0.0033867032449503612
ATSC5pe,0.00015072850951103334,0.0008954499694247103,0.39904415528756837,3,0.005281756134088217,-0.004980299115066151
MINdsCH,0.00014918298372316544,0.00015284110852186364,0.11649068914608383,3,0.0010249794846717538,-0.000726613517225423
ZMIC3,0.00014811239722863542,0.00027265276201492416,0.22303964759992934,3,0.0017104429590518017,-0.001414218164594531
VE3_DzZ,0.0001470012247194452,0.00073069579474381,0.38038059015184283,3,0.004333969158172599,-0.004039966708733709
GGI4,0.00014634394564683184,0.00016538272163007473,0.1325328417372583,3,0.0010940052804915379,-0.0008013173891978742
MATS5Z,0.00014511809459305525,0.0005153488072178977,0.33698321691936817,3,0.003098123908895298,-0.0028078877197091874
VSA_EState4,0.0001429986419411907,0.000461328524723277,0.32253986555964903,3,0.0027864622470394522,-0.0025004649631570706
MATS4Z,0.00014213720560207754,0.00026688123825923315,0.2268343685625191,3,0.0016713962962794245,-0.0013871218850752694
AATS2v,0.00014200850055567926,0.0005423152973064723,0.34730692529148083,3,0.0032495352934797175,-0.002965518292368359
FilterItLogS,0.00014131957016612814,0.0027191760319017102,0.4682383824007945,3,0.015722499772494507,-0.01543986063216225
ATS4dv,0.00014025556130873676,0.00011113024735044425,0.0801929005355287,3,0.0007770442022727459,-0.0004965330796552725
nHRing,0.00013791332868843634,0.0006480523962712307,0.37389286348372414,3,0.003851325424260244,-0.0035754987668833718
ETA_beta_s,0.0001374235879785246,0.0002955715476645697,0.2525837335124196,3,0.0018310813331234408,-0.0015562341571663915
Xp-0d,0.00013594124220076922,0.0005090592618679825,0.3445714346625196,3,0.003052907264176949,-0.002781024779775411
ATS8are,0.0001355189945158782,0.0003787481622913631,0.2993126724202419,3,0.0023057879652361077,-0.002034749976204351
VE3_Dzpe,0.0001347444008678774,0.00041638736158793586,0.315775515469186,3,0.0025206901575081037,-0.0022512013557723486
ATS2pe,0.00013427751406987673,0.00037719796632654245,0.30017045953335997,3,0.0022956636900046947,-0.002027108661864941
VE2_Dzare,0.00013410402578976446,0.0006441520314027213,0.3764645283715226,3,0.0038251665981390644,-0.0035569585465595357
AATS7p,0.00013199127976715186,0.0005784310403703841,0.36542054564880566,3,0.003446465285456319,-0.003182482725922015
MATS5s,0.00013158164233517677,0.0010133353511930223,0.4214702791885956,3,0.005938105577192702,-0.005674942292522349
MDEC-33,0.00013132959956781617,0.0008633606035507374,0.4084249673808916,3,0.005078481599178146,-0.004815822400042514
ATSC7p,0.00013101435324939606,0.001230861513381272,0.43536526121411623,3,0.0071839873197298,-0.006921958613231007
ATS1se,0.00013079258406693364,0.00037598490701832817,0.3040215116866612,3,0.0022852277956450302,-0.0020236426275111632
VSA_EState7,0.00013008571187326604,0.001391572926972334,0.44312631412526426,3,0.00810395290011613,-0.0078437814763696
SpMAD_Dzp,0.00012858139509504726,0.0010516754289388256,0.42595481193366325,3,0.006154798227109676,-0.005897635436919582
AATSC5m,0.00012747208469965354,0.0004132622054669572,0.323300206551828,3,0.0024955103502065,-0.002240566180807193
ATS3dv,0.00012723108865323832,0.00023695640898568432,0.2252738890889296,3,0.0014850175891176656,-0.0012305554118111888
AATS5d,0.00012369943355450275,0.0005859642334459001,0.3748412875030048,3,0.0034813394709501413,-0.0032339406038411358
SlogP_VSA8,0.00012340461377461734,0.003157872079830442,0.4760968217072961,3,0.018218361819369085,-0.01797155259181985
VR3_Dzse,0.00012107525821166328,0.0008208178161104635,0.41111050283227824,3,0.004824452368061483,-0.004582301851638157
CIC3,0.00012055963612530214,0.0002978586457523449,0.2779280217806163,3,0.0018273227069379736,-0.0015862034346873694
SpMax_DzZ,0.00012042430905786124,0.0002290963671807776,0.22934492330347295,3,0.0014331718983509381,-0.0011923232802352158
SpMax_D,0.00011539830170059773,0.0006702069123578404,0.39682890176744645,3,0.00395575823124527,-0.0037249616278440746
TMWC10,0.000113974899646004,0.0002321590459473817,0.24235221496467169,3,0.0014442719779035483,-0.0012163221786115404
AATSC8i,0.00011098683501190958,0.00020616548935817233,0.2247744987330429,3,0.0012923379514912312,-0.001070364281467412
n7FHRing,0.00010800962503591342,0.0002357575953055243,0.2553323461010763,3,0.0014589267901721212,-0.0012429075401002943
piPC5,0.00010617807401821129,0.0003254661084585891,0.3144834823681293,3,0.00197113496763176,-0.0017587788195953375
SRW08,0.00010549839970719344,5.356433910436172e-05,0.03811633659496632,3,0.0004124280027237342,-0.00020143120330934735
AATS1s,0.00010487168402265971,0.0003921580999303486,0.3443727740289352,3,0.0023519810844920765,-0.0021422377164467574
GATS7i,0.00010220082814856497,0.0005575999685433226,0.39048546256395456,3,0.00329731048223373,-0.0030929088259365996
Kier3,0.00010150960585497693,0.0010256837981129524,0.4398352413396782,3,0.005978791510928855,-0.005775772299218901
LogEE_Dzpe,9.928989319589003e-05,0.000935392854867762,0.4355404476761722,3,0.005459194680776712,-0.005260614894384931
WPol,9.928849542362173e-05,0.00028568837214097085,0.3041766674331039,3,0.0017363145488362682,-0.0015377375579890247
Xpc-6d,9.908764165082277e-05,0.00014940233015733192,0.18475424969424348,3,0.0009551795612317368,-0.0007570042779300913
MIC1,9.782829568768155e-05,0.0002956011012154552,0.31217919347997514,3,0.001791655385956475,-0.001595998794581112
SpMax_Dzv,9.761305903114674e-05,0.0003624894755733097,0.343394478587188,3,0.0021747179518707607,-0.0019794918338084675
ATSC5m,9.524899224803522e-05,0.0003483645274448966,0.34123192041536077,3,0.002091416365943872,-0.0019009183814478017
ATSC7s,9.511281649946894e-05,0.0009475684312083114,0.43899198194114514,3,0.005524785006706529,-0.005334559373707591
LogEE_A,9.435599264788024e-05,5.049431706664479e-05,0.04182810870780134,3,0.0003836940289421545,-0.00019498204364639402
MATS6pe,9.213814722071796e-05,2.847445772986424e-05,0.015195800048491399,3,0.0002552999476512368,-7.102365320980085e-05
MATS7are,9.141738772785087e-05,0.0002930773974981797,0.321564794257881,3,0.001770783375833775,-0.0015879486003780735
ECIndex,8.935435437051886e-05,0.00037027630223893305,0.35828349343337346,3,0.002211078627514291,-0.0020323699187732532
BCUTc-1l,8.919025734140569e-05,0.00031309228331158654,0.33529097301349836,3,0.0018832437606831917,-0.0017048632460003805
ATS6p,8.538559964706612e-05,0.000376900948652534,0.3663194540456376,3,0.0022450698313724224,-0.00207429863207829
MPC6,8.51423601673229e-05,0.00033185496790480895,0.3501123507907724,3,0.001986708126892069,-0.0018164234065574233
n10FARing,8.011850728421403e-05,0.00023502971310042494,0.3073650249589003,3,0.0014268648266676407,-0.0012666278120992125
ATSC2Z,7.957443299929275e-05,0.001286337362536863,0.46222613766486614,3,0.007450430167064232,-0.007291281301065647
NsCH3,7.949677107269941e-05,0.0007399023198466526,0.43476767637669694,3,0.004319219114310912,-0.004160225572165513
ATS3pe,7.835196755664094e-05,0.00010540695024734628,0.16340121505924488,3,0.0006823454814422218,-0.0005256415463289399
MATS7m,7.786100076212499e-05,0.0007861126364119073,0.43978859136228,3,0.004582373582352916,-0.004426651580828666
GATS8s,7.422130780202855e-05,0.0013682679550826198,0.4668550964758942,3,0.007914548422741923,-0.007766105807137867
nH,7.358548217047585e-05,8.503593553223155e-05,0.13633101220311944,3,0.0005608508227209517,-0.00041367985838
SssO,7.345842502530046e-05,0.0012136415781389257,0.4630361863945497,3,0.007027759252984472,-0.00688084240293387
MINaaCH,7.295707563481635e-05,0.0005351938856735099,0.4176616979673466,3,0.003139677390182189,-0.0029937632389125564
AMW,7.26040351521906e-05,0.00011763051685479853,0.19848626662163382,3,0.000746639941215183,-0.0006014318709108017
VR2_DzZ,7.068272374007496e-05,0.0002024591797865483,0.303423939696228,3,0.0012307962753675538,-0.001089430827887404
ATSC0m,7.040543296662112e-05,0.00011825833218796678,0.20541691215081814,3,0.0007480387905094421,-0.0006072279245761998
ZMIC4,6.93357084406987e-05,0.0007807874927025318,0.4459387314657721,3,0.0045433346260518,-0.004404663209170403
mZagreb2,6.829222412441105e-05,0.0003489603923481008,0.3834583760956781,3,0.0020678739697932804,-0.0019312895215444583
MATS5v,6.574878570808629e-05,0.00021729932476728165,0.32625885541561805,3,0.0013108980137539734,-0.0011794004423378009
TopoPSA,6.413173657400979e-05,0.0013769400647171627,0.4715247094622883,3,0.007954151001402291,-0.00782588752825427
MATS5c,6.275314715068851e-05,0.0007912358498818043,0.4516600752932237,3,0.004596622310056164,-0.004471116015754786
ATS5v,6.23223492179914e-05,0.00013503847386908983,0.25396432717345274,3,0.0008361077794058946,-0.0007114630809699118
SaasN,6.139978894736942e-05,0.0002659124079293775,0.3639378601847822,3,0.0015851073743974491,-0.0014623077965027103
ATS0are,6.028601801237136e-05,0.0004832430830024928,0.4244811168394468,3,0.002829322472237317,-0.0027087504362125745
VE1_D,5.863470504041679e-05,0.00019175309665459412,0.32464136914774566,3,0.001157401213084468,-0.0010401318030036344
Lipinski,5.468250769095443e-05,0.0002403124938899265,0.3657712781985976,3,0.0014316997468254119,-0.0013223347314435029
nBondsKS,5.428828086454877e-05,0.000254829297012831,0.3737675684763984,3,0.0015144884117154751,-0.0014059118499863774
ABCGG,5.399729756890478e-05,0.0006468212398063167,0.44914364921167904,3,0.0037603547300692425,-0.0036523601349314327
ATSC5v,5.044986360303039e-05,0.00011976754136403964,0.2707585051208781,3,0.0007367311570865609,-0.0006358314298805001
nBondsD,4.9844831849295744e-05,0.0003063263008680332,0.4022775902889023,3,0.0018051285054845934,-0.001705438841786002
SRW04,4.966108270861488e-05,0.00032033089833968174,0.40672993736607305,3,0.0018851926528782976,-0.001785870487461068
ATSC8d,4.889922435883746e-05,0.00034854535574032865,0.4153279555329942,3,0.002046102764240221,-0.0019483043155225463
GATS3s,4.712372929938091e-05,0.000948728216857848,0.4696393301083194,3,0.005483441619891224,-0.005389194161292462
SRW05,4.5498036241653494e-05,0.000401548175441659,0.4312727987477243,3,0.0023464136106912353,-0.0022554175382079283
ATS0se,3.9972366404665095e-05,0.0005401061235732902,0.4548643572982195,3,0.003134840348854088,-0.003054895616044758
ATSC3d,3.75693754242068e-05,0.0009799083707805782,0.4765476762288111,3,0.005652553005676393,-0.005577414254827979
GATS5Z,3.7040549973924954e-05,0.00020927995595180894,0.3940759723714036,3,0.0012362379054095547,-0.0011621568054617046
ATS0dv,3.326405338832661e-05,0.0003016853292914049,0.4330867144002544,3,0.0017619544452349653,-0.001695426338458312
AATS2se,3.3015434324212833e-05,9.958687509270637e-05,0.311898062755677,3,0.0006036592721639522,-0.0005376284035155265
GATS8c,2.802230162483414e-05,0.002047688935462895,0.4916209561569352,3,0.011761506977660183,-0.011705462374410516
MWC03,2.7930935755778503e-05,0.00033200882564497726,0.44875418604664186,3,0.0019303783243935454,-0.0018745164528819885
VR1_Dzpe,2.504931075841821e-05,7.635605604876682e-05,0.3135894016345306,3,0.00046257797932456056,-0.00041247935780772414
SIC4,2.4626577695900192e-05,9.239426322370856e-05,0.34483760422378784,3,0.0005540559519108323,-0.000504802796519032
NtsC,2.2442264182946186e-05,3.9055432196491206e-05,0.21223512210259832,3,0.00024623422167080315,-0.0002013496933049108
ATS2dv,2.141185911460249e-05,0.0001134970946727542,0.3874380998296835,3,0.0006717627977039399,-0.0006289390794747349
MAXdsCH,1.8253598842258672e-05,0.0008677834863271104,0.48712317825921625,3,0.004990749207231107,-0.004954242009546589
AMID_X,1.787237703680204e-05,1.742414002559742e-05,0.10880706245614591,3,0.00011771463161109122,-8.196987753748713e-05
SpMAD_Dzv,1.7569369798501693e-05,0.0010969075471376213,0.49019340487224417,3,0.006302971255049849,-0.006267832515452845
C2SP1,1.712160142737969e-05,0.00012956683222349212,0.42011751594396873,3,0.0007595539182153395,-0.0007253107153605801
LogEE_DzZ,1.6153654143683898e-05,0.0003825975715522345,0.4741795179762492,3,0.002208480166803999,-0.0021761728585166316
MID,1.0424827512826399e-05,0.0004291575151300964,0.48513120833479734,3,0.002469544980079398,-0.0024486953250537455
StsC,1.0266149688242798e-05,1.6216880830955655e-05,0.1936330119792839,3,0.00010319067519977774,-8.265837582329214e-05
AATS7s,8.607477193815308e-06,0.0003881613266475947,0.48642564686357814,3,0.002232814923536016,-0.0022155999691483856
NsCl,4.618852146679823e-06,1.3311255513185598e-05,0.304440458684724,3,8.089382237180681e-05,-7.165611807844716e-05
SsCl,2.9341963487435527e-06,4.203805168752102e-06,0.17510594941752833,3,2.7022466141264873e-05,-2.115407344377777e-05
nHetero,1.3698198574700153e-06,0.0014439751857513786,0.4994190763354592,3,0.008275507761985405,-0.008272768122270466
VR1_D,1.3565007430290283e-06,0.00023920836069316683,0.49652744733677956,3,0.0013720469342186213,-0.0013693339327325634
MATS7pe,8.375159982939214e-07,2.0687845355896663e-05,0.47523944861511164,3,0.00011938116403960609,-0.00011770613204301826
VR2_D,5.10732011164509e-07,0.0004872312638053729,0.4993580913805082,3,0.002792399904500798,-0.0027913784404784694
n12HRing,-6.495820437102395e-09,0.0,0.5,3,-6.495820437102395e-09,-6.495820437102395e-09
SssssN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MAXaaNH,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
SdsssP,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
SaaS,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
SddssS,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MAXdCH2,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MAXaaN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MAXsssN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MINdCH2,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC8c,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
SddsN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
StCH,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
SsssNH,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC6c,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AXp-5d,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AXp-6d,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AXp-7d,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS8i,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS7i,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS6i,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AXp-0dv,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AXp-5dv,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AXp-6dv,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AXp-7dv,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC8se,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS6p,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
NsNH3,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
StN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
NdNH,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
NtN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
NsssNH,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
NdsN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
NddsN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
NssssN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC7c,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
NdsssP,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
NddssS,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MINaaN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
SsNH3,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
SdNH,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MINaaNH,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC7se,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MINsssN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n11FHRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MINaasN,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n11ARing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n12ARing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n9AHRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n11AHRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n12AHRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC8p,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC7p,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n6FRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n11FRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC6p,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n6FHRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n11FaRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
nG12aHRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
nP,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n6FARing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n11FARing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n6FAHRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n11FAHRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC8are,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
