,importance,stddev,p_value,n,p99_high,p99_low
TIC3,1.8304636825996107e-05,0.0005461563412832493,0.4794933744177584,3,0.0031478410376846026,-0.00311123176403261
GATS7Z,1.8302160453352128e-05,3.9122352255202955e-05,0.2514303993075263,3,0.0002424775772986413,-0.00020587325639193706
GATS7p,1.8167061436054805e-05,2.5281457764286662e-05,0.1696665370178253,3,0.00016303261798018633,-0.0001266984951080767
SM1_Dzm,1.7759400520613495e-05,0.00011581806086073035,0.4077128987150896,3,0.000681409732747617,-0.00064589093170639
Xpc-4dv,1.7640017342381482e-05,0.00010415421338456075,0.3984476130167711,3,0.0006144552100835567,-0.0005791751753987937
SlogP_VSA3,1.7269700886797985e-05,4.573441173690459e-05,0.29012095666681736,3,0.0002793329517980764,-0.0002447935500244805
MATS7dv,1.7017778013365497e-05,0.0003107896455443684,0.4665437290123683,3,0.001797876911600936,-0.0017638413555742048
VR2_D,1.6505630534643007e-05,6.199260555559975e-05,0.34498827038377117,3,0.0003717301349585544,-0.0003387188738892684
VE3_Dzm,1.558734901354238e-05,2.8761354568843854e-05,0.22348987394531628,3,0.00018039310014647067,-0.0001492184021193859
MATS3p,1.5442377660213058e-05,7.479822002233074e-05,0.37743088785409723,3,0.0004440444730406526,-0.0004131597177202265
SpMax_Dzv,1.5286877764105384e-05,0.00014098297634276735,0.43417792627788787,3,0.0008231349663341431,-0.0007925612108059323
ATSC6Z,1.4472879166227415e-05,0.0001729490584806076,0.449021940783807,3,0.0010054901632236882,-0.0009765444048912334
AATSC7pe,1.4169006288635341e-05,0.00015078061452455897,0.4428321174843808,3,0.0008781586481368341,-0.0008498206355595634
VR2_Dzv,1.3842540177277929e-05,0.00011474585598271784,0.42691888841791437,3,0.0006713490195524876,-0.0006436639391979317
ATS8s,1.3809241587013169e-05,0.00011335121612695437,0.426213312796472,3,0.0006633242799319036,-0.0006357057967578773
SpMax_Dzp,1.2365255891433335e-05,0.0002921484781777503,0.4741159403864701,3,0.001686408433279983,-0.0016616779214971163
ATS6Z,1.0765082896657674e-05,0.00030614291093763687,0.4784867298236011,3,0.0017649979118939934,-0.001743467746100678
VE3_Dzv,1.0712714337057783e-05,1.4286684723972975e-05,0.16179865808299654,3,9.257700210896523e-05,-7.115157343484966e-05
AATS4p,1.066283917977584e-05,0.00012275187541815714,0.44710478013015353,3,0.0007140446977372893,-0.0006927190193777376
ATS2i,1.0419615314773608e-05,0.00027238267103520537,0.4766002225038478,3,0.001571202525872759,-0.001550363295243212
nN,9.546779726958091e-06,0.00014490519661682766,0.4597858080189671,3,0.0008398696254169382,-0.0008207760659630221
ATS7s,9.502300414817219e-06,4.242082884514087e-05,0.36771592145299115,3,0.0002525783539007731,-0.00023357375307113867
VE3_Dzp,8.096943079266561e-06,4.747487426751595e-06,0.04901652335273386,3,3.530057250107028e-05,-1.9106686342537155e-05
MATS5Z,8.081675460042126e-06,9.174063421515073e-05,0.44636575096356135,3,0.0005337656829725889,-0.0005176023320525047
VE3_Dzare,7.335530639853334e-06,2.3490556190101517e-05,0.32138842058569483,3,0.00014193902256417543,-0.00012726796128446875
ATSC0are,6.894709582788705e-06,0.0001037682661421446,0.4594459879141388,3,0.000601498381825796,-0.0005877089626602186
VR2_Dzare,6.888122093604935e-06,3.39375922627569e-05,0.37938099035382716,3,0.00020135428922488192,-0.00018757804503767206
GATS8s,6.704592775741425e-06,5.3936126565719046e-05,0.4247454642737911,3,0.00031576457917475244,-0.0003023553936232696
VE3_Dzpe,6.176721026873722e-06,4.139999427323769e-05,0.41012448959459114,3,0.00024340327921168646,-0.00023104983715793902
SpAD_Dzm,5.539685649276945e-06,0.00014843843304638248,0.4771702468885395,3,0.0008561083678943193,-0.0008450289965957654
ATSC1d,4.238057777161686e-06,0.0001272019773788987,0.47961421799496634,3,0.0007331194940580623,-0.000724643378503739
TIC2,3.948071458130069e-06,0.00021768968925705288,0.4888966081099644,3,0.001251334131319375,-0.0012434379884031148
MATS4v,3.895905141058457e-06,6.917802651370575e-05,0.4655947095972444,3,0.0004002936684729403,-0.0003925018581908233
SM1_Dzi,3.6564786868216923e-06,1.864028643655447e-05,0.3832004617148629,3,0.00011046738705888809,-0.00010315442968524471
ATS1i,2.5873443286657713e-06,5.763273557651846e-05,0.47254982305410403,3,0.00033282931029026303,-0.0003276546216329315
GGI10,1.0505666566314649e-06,1.114031318579311e-05,0.44263271015511,3,6.488579660194002e-05,-6.27846632886771e-05
VE3_Dzse,4.562196486331456e-07,2.5332131767538044e-05,0.48897414538648243,3,0.00014561214385082355,-0.00014469970455355724
BCUTv-1l,0.0,0.0,0.5,3,0.0,0.0
n6HRing,0.0,0.0,0.5,3,0.0,0.0
ETA_shape_p,0.0,0.0,0.5,3,0.0,0.0
AETA_alpha,0.0,0.0,0.5,3,0.0,0.0
MINdsssP,0.0,0.0,0.5,3,0.0,0.0
nHRing,0.0,0.0,0.5,3,0.0,0.0
MINssssN,0.0,0.0,0.5,3,0.0,0.0
MAXdsssP,0.0,0.0,0.5,3,0.0,0.0
MID_X,0.0,0.0,0.5,3,0.0,0.0
AMID_X,0.0,0.0,0.5,3,0.0,0.0
BCUTm-1l,0.0,0.0,0.5,3,0.0,0.0
SsNH2,0.0,0.0,0.5,3,0.0,0.0
SssNH,0.0,0.0,0.5,3,0.0,0.0
VE2_Dzv,0.0,0.0,0.5,3,0.0,0.0
MAXsOH,0.0,0.0,0.5,3,0.0,0.0
AATSC1s,0.0,0.0,0.5,3,0.0,0.0
MAXssssN,0.0,0.0,0.5,3,0.0,0.0
AATSC4s,0.0,0.0,0.5,3,0.0,0.0
AATSC2s,0.0,0.0,0.5,3,0.0,0.0
NssNH,0.0,0.0,0.5,3,0.0,0.0
SpMax_A,0.0,0.0,0.5,3,0.0,0.0
SpMAD_A,0.0,0.0,0.5,3,0.0,0.0
VE2_Dzpe,0.0,0.0,0.5,3,0.0,0.0
VE2_A,0.0,0.0,0.5,3,0.0,0.0
AXp-0d,0.0,0.0,0.5,3,0.0,0.0
BCUTc-1h,0.0,0.0,0.5,3,0.0,0.0
BCUTc-1l,0.0,0.0,0.5,3,0.0,0.0
AATSC8s,0.0,0.0,0.5,3,0.0,0.0
AXp-0dv,0.0,0.0,0.5,3,0.0,0.0
AATSC7s,0.0,0.0,0.5,3,0.0,0.0
AATSC6s,0.0,0.0,0.5,3,0.0,0.0
AATS1s,0.0,0.0,0.5,3,0.0,0.0
VE2_Dzare,0.0,0.0,0.5,3,0.0,0.0
BCUTdv-1l,0.0,0.0,0.5,3,0.0,0.0
BCUTd-1l,0.0,0.0,0.5,3,0.0,0.0
VE2_D,0.0,0.0,0.5,3,0.0,0.0
AATSC5s,0.0,0.0,0.5,3,0.0,0.0
n6AHRing,0.0,0.0,0.5,3,0.0,0.0
nAHRing,0.0,0.0,0.5,3,0.0,0.0
BCUTZ-1l,0.0,0.0,0.5,3,0.0,0.0
GATS3s,0.0,0.0,0.5,3,0.0,0.0
AATSC3s,0.0,0.0,0.5,3,0.0,0.0
NsNH2,0.0,0.0,0.5,3,0.0,0.0
AMID_O,0.0,0.0,0.5,3,0.0,0.0
AMID_h,0.0,0.0,0.5,3,0.0,0.0
GATS2s,0.0,0.0,0.5,3,0.0,0.0
ETA_dPsi_B,0.0,0.0,0.5,3,0.0,0.0
ETA_epsilon_3,0.0,0.0,0.5,3,0.0,0.0
ETA_epsilon_4,0.0,0.0,0.5,3,0.0,0.0
BCUTpe-1l,0.0,0.0,0.5,3,0.0,0.0
BCUTare-1h,0.0,0.0,0.5,3,0.0,0.0
ETA_epsilon_5,0.0,0.0,0.5,3,0.0,0.0
ETA_dEpsilon_A,0.0,0.0,0.5,3,0.0,0.0
ETA_dEpsilon_B,0.0,0.0,0.5,3,0.0,0.0
BCUTare-1l,0.0,0.0,0.5,3,0.0,0.0
ETA_dEpsilon_C,0.0,0.0,0.5,3,0.0,0.0
ETA_dEpsilon_D,0.0,0.0,0.5,3,0.0,0.0
AETA_dBeta,0.0,0.0,0.5,3,0.0,0.0
ETA_psi_1,0.0,0.0,0.5,3,0.0,0.0
ETA_dPsi_A,0.0,0.0,0.5,3,0.0,0.0
VE2_Dzm,0.0,0.0,0.5,3,0.0,0.0
GATS1s,0.0,0.0,0.5,3,0.0,0.0
BCUTp-1l,0.0,0.0,0.5,3,0.0,0.0
MATS1s,0.0,0.0,0.5,3,0.0,0.0
MATS2s,0.0,0.0,0.5,3,0.0,0.0
MATS3s,0.0,0.0,0.5,3,0.0,0.0
MATS4s,0.0,0.0,0.5,3,0.0,0.0
MATS5s,0.0,0.0,0.5,3,0.0,0.0
MATS6s,0.0,0.0,0.5,3,0.0,0.0
MATS7s,0.0,0.0,0.5,3,0.0,0.0
VE2_DzZ,0.0,0.0,0.5,3,0.0,0.0
MATS8s,0.0,0.0,0.5,3,0.0,0.0
GhoseFilter,0.0,0.0,0.5,3,0.0,0.0
SMR_VSA3,0.0,0.0,0.5,3,0.0,0.0
VE2_Dzi,0.0,0.0,0.5,3,0.0,0.0
ETA_epsilon_2,0.0,0.0,0.5,3,0.0,0.0
ETA_epsilon_1,0.0,0.0,0.5,3,0.0,0.0
MDEC-34,0.0,0.0,0.5,3,0.0,0.0
ETA_shape_y,0.0,0.0,0.5,3,0.0,0.0
AMID_N,0.0,0.0,0.5,3,0.0,0.0
AETA_beta,0.0,0.0,0.5,3,0.0,0.0
AMID_C,0.0,0.0,0.5,3,0.0,0.0
VE2_Dzp,0.0,0.0,0.5,3,0.0,0.0
PEOE_VSA3,0.0,0.0,0.5,3,0.0,0.0
MDEC-44,0.0,0.0,0.5,3,0.0,0.0
AETA_beta_s,0.0,0.0,0.5,3,0.0,0.0
AETA_beta_ns,0.0,0.0,0.5,3,0.0,0.0
ETA_beta_ns_d,0.0,0.0,0.5,3,0.0,0.0
AETA_beta_ns_d,0.0,0.0,0.5,3,0.0,0.0
AETA_eta,0.0,0.0,0.5,3,0.0,0.0
ETA_dAlpha_B,0.0,0.0,0.5,3,0.0,0.0
AETA_eta_L,0.0,0.0,0.5,3,0.0,0.0
VE2_Dzse,0.0,0.0,0.5,3,0.0,0.0
AETA_eta_RL,0.0,0.0,0.5,3,0.0,0.0
AETA_eta_F,0.0,0.0,0.5,3,0.0,0.0
MDEC-24,0.0,0.0,0.5,3,0.0,0.0
AETA_eta_FL,0.0,0.0,0.5,3,0.0,0.0
MDEC-14,0.0,0.0,0.5,3,0.0,0.0
ETA_eta_B,0.0,0.0,0.5,3,0.0,0.0
BCUTse-1h,0.0,0.0,0.5,3,0.0,0.0
BCUTse-1l,0.0,0.0,0.5,3,0.0,0.0
AETA_eta_B,0.0,0.0,0.5,3,0.0,0.0
AETA_eta_BR,0.0,0.0,0.5,3,0.0,0.0
ETA_dAlpha_A,0.0,0.0,0.5,3,0.0,0.0
BCUTpe-1h,0.0,0.0,0.5,3,0.0,0.0
ETA_shape_x,0.0,0.0,0.5,3,0.0,0.0
C1SP2,-2.0502764163284523e-07,7.264274634220542e-05,0.50172835599564,3,0.0004160459645232048,-0.0004164560198064705
NssssC,-7.991520203827948e-07,7.185567198276943e-06,0.5674826359885801,3,4.037494485998419e-05,-4.197324890074978e-05
AATS4m,-1.5347946240122183e-06,5.223129299350817e-05,0.5179826653913686,3,0.0002977563063509023,-0.0003008258955989268
GATS7c,-1.6157867407292266e-06,8.752193016070732e-06,0.6102695984032281,3,4.853524980455293e-05,-5.1766823286011385e-05
ATSC5m,-2.2668076045673224e-06,2.0124375636661115e-05,0.56833041362009,3,0.00011304809646027476,-0.00011758171166940941
MATS5v,-2.6830434295318137e-06,8.698347668608936e-06,0.6767003421198072,3,4.715945330368364e-05,-5.252554016274727e-05
Lipinski,-2.910868521296036e-06,7.550352496248151e-06,0.713484891911577,3,4.03534885688428e-05,-4.617522561143487e-05
ATSC5pe,-3.266170515603406e-06,0.0004520393698743639,0.5044244696759863,3,0.0025869695471894974,-0.0025935018882207042
nBondsD,-4.477632613122025e-06,0.00024167368750607562,0.5113428696237521,3,0.0013803393968896867,-0.0013892946621159306
MZ,-4.854676671680232e-06,7.197180848579099e-05,0.541165802518731,3,0.0004075517671731114,-0.00041726112051647184
SlogP_VSA2,-5.0975391396682985e-06,0.00011856722547087976,0.5262911947383041,3,0.0006743058111685678,-0.0006845008894479043
TIC0,-5.155867648163707e-06,0.0001463994161123735,0.5215463859653833,3,0.0008337290214508447,-0.0008440407567471721
BCUTi-1h,-5.412909396679266e-06,8.110946316433674e-05,0.5407313715253839,3,0.0004593533090646521,-0.0004701791278580106
AATS0p,-5.7832592589753444e-06,6.436656216357508e-05,0.5546908020508343,3,0.0003630442797855019,-0.0003746107983034526
nG12FARing,-5.863759112730478e-06,4.494468719573374e-06,0.9238409053034529,3,1.989004505875766e-05,-3.161756328421862e-05
ATS1v,-5.9429841784234645e-06,0.0002064363763872029,0.5176183080429241,3,0.001176960345016912,-0.0011888463133737591
AMID,-6.463320993697434e-06,1.2774773958311541e-05,0.7633631087531404,3,6.673755042956863e-05,-7.966419241696351e-05
AATS4s,-6.819585560859561e-06,3.1714441328915234e-05,0.627337143144512,3,0.0001749076801860389,-0.00018854685130775803
BCUTs-1h,-6.820012199445132e-06,1.7897795889866092e-05,0.7114525074854392,3,9.573634300256189e-05,-0.00010937636740145215
AATSC1i,-6.943871473097385e-06,4.065771298853752e-05,0.6023706533431328,3,0.00022602933263605424,-0.000239917075582249
Radius,-7.217029356447006e-06,9.127292377516258e-05,0.5481953524309479,3,0.0005157869454688196,-0.0005302210041817136
Xch-7d,-8.313972294180886e-06,0.00016918171278273102,0.530039009423529,3,0.0009611160031394874,-0.0009777439477278492
AATSC7d,-8.371365618903281e-06,4.0077639354321414e-05,0.6239207966778266,3,0.00022127795223966988,-0.00023802068347747644
n5ARing,-8.818000372612378e-06,6.177319481363846e-06,0.9340175808742631,3,2.6578725281507726e-05,-4.421472602673248e-05
AATS5m,-8.874296677961283e-06,7.439788374913056e-05,0.5722775411380339,3,0.0004174338274622646,-0.0004351824208181872
nG12FRing,-9.076741384413575e-06,5.1364673819503456e-06,0.953891314887318,3,2.0355786316111226e-05,-3.850926908493837e-05
ATS2v,-1.0016710198947528e-05,0.00013279602420263812,0.5459949677908158,3,0.0007509192347266134,-0.0007709526551245086
GATS8p,-1.0087057067786898e-05,0.00015370915786741435,0.5400573436953152,3,0.0008706834628920237,-0.0008908575770275975
AATS8p,-1.0323909765103112e-05,4.9168725086354396e-05,0.624527624565191,3,0.0002714183374822881,-0.0002920661570124943
n5Ring,-1.0580080934287825e-05,3.2646901487750975e-06,0.9848484415825586,3,8.126955651812e-06,-2.9287117520387647e-05
VE1_Dzse,-1.0640504134666143e-05,3.848681333186666e-05,0.6603598770501375,3,0.00020989320420263392,-0.0002311742124719662
ATS1m,-1.1003763966908423e-05,8.783425883632031e-05,0.5758298322982813,3,0.0004922962794324627,-0.0005143038073662794
SRW07,-1.1586714285731029e-05,8.430933315449118e-06,0.9298586837508226,3,3.672346854930763e-05,-5.9896897120769684e-05
ATSC7s,-1.1631016624324975e-05,0.0004252888846355905,0.5167380859953542,3,0.002425321454201921,-0.002448583487450571
ATS4dv,-1.2066200129445814e-05,4.6048949225243956e-05,0.652785010597782,3,0.00025179938547024777,-0.0002759317857291394
nFRing,-1.2218160501592523e-05,1.0530707252406592e-05,0.9088981430725471,3,4.812395984394473e-05,-7.256028084712978e-05
nFARing,-1.2352985044539189e-05,4.459617802478848e-06,0.9795982522954693,3,1.3201119507249648e-05,-3.7907089596328025e-05
VR2_Dzse,-1.2543638561901549e-05,0.0001210214575866769,0.562965910492016,3,0.0006809227339287686,-0.0007060100110525717
Xp-5dv,-1.267725592660196e-05,0.00013763258766371486,0.5560497384930256,3,0.0007759727339754182,-0.0008013272458286221
ATS0s,-1.2948908884397037e-05,0.00019494513387100095,0.540541894942218,3,0.0011041083263865303,-0.0011300061441553244
ATSC0se,-1.3380360353402546e-05,0.0001430199926333858,0.5569186128825322,3,0.0008061400574541826,-0.0008329007781609876
BCUTd-1h,-1.344827380090711e-05,2.6512336418803913e-05,0.7638522304033538,3,0.00013847035393031482,-0.00016536690153212902
ATSC4v,-1.34932274782155e-05,2.253953485991309e-05,0.7956442414370446,3,0.00011566080676183868,-0.00014264726171826967
MATS2Z,-1.3669703529358332e-05,0.00010915604514095086,0.5758015159150724,3,0.0006118065398476369,-0.0006391459469063536
VE1_A,-1.5199572694912789e-05,4.472558087037251e-05,0.6921312664934669,3,0.0002410829654781344,-0.00027148211086795997
Xp-3d,-1.5681915404519575e-05,0.0001574659668146861,0.5605370601136126,3,0.0008866155364296583,-0.0009179793672386974
BCUTm-1h,-1.5755619896556938e-05,9.7985595571627e-05,0.5966109923328421,3,0.000545712708715563,-0.0005772239485086768
ATS2m,-1.6523366298713354e-05,0.0002775038058600392,0.5363658284744705,3,0.0015736042147072352,-0.001606650947304662
ATSC6pe,-1.7063000961945834e-05,0.0003202273008127659,0.5325604107861285,3,0.0018178749438901942,-0.001852000945814086
C3SP2,-1.753213512788639e-05,5.749900208777546e-06,0.9829832075746138,3,1.541543069620326e-05,-5.0479700951976044e-05
ATSC5v,-1.753242627422491e-05,0.0001375034082238615,0.577145799127508,3,0.0007703773511122475,-0.0008054422036606973
MATS7i,-1.768361753464361e-05,3.0174143643435704e-05,0.7915539299874406,3,0.00015521757166512477,-0.000190584806734412
ATSC1p,-1.7688910680074832e-05,0.0001231843084834644,0.5866057452192335,3,0.0006881708372957582,-0.0007235486586559079
LabuteASA,-1.7749037937090744e-05,0.00015145042267045503,0.5710381838583387,3,0.0008500786788646059,-0.0008855767547387873
AATS5i,-1.8030313772741485e-05,0.00015610375358240654,0.5700330630893355,3,0.0008764615051795887,-0.0009125221327250716
AATSC8i,-1.805422691955605e-05,4.3340554225107094e-05,0.7272294155107601,3,0.00023029195498537039,-0.0002664004088244825
Sse,-1.8203190661638297e-05,6.66713154367096e-05,0.6585650438956028,3,0.00036383084022055214,-0.0004002372215438287
GATS8i,-1.855834329212806e-05,0.00019176055406777494,0.5588526539395706,3,0.0010802508965564294,-0.0011173675831406857
MATS6d,-1.882620856226887e-05,5.8510818216883875e-05,0.6833144681978753,3,0.0003164472683024682,-0.0003540996854270059
C4SP3,-1.9380941002076584e-05,1.2057783780842273e-05,0.945781523674936,3,4.9711497194586255e-05,-8.847337919873943e-05
AATS1v,-1.9699907987826466e-05,0.0001973891931246671,0.560664707943014,3,0.001111362057837418,-0.0011507618738130709
Xpc-4d,-2.01819736546834e-05,7.553092277943659e-05,0.6555113335098199,3,0.0004126185897761033,-0.00045298253708547006
MATS2i,-2.021449078865034e-05,6.401468197763345e-05,0.6803558685594657,3,0.0003465967357690804,-0.00038702571734638107
SpDiam_Dzv,-2.1260393320852538e-05,0.0003214083527657113,0.5403746929623268,3,0.0018204451101929034,-0.0018629658968346086
SRW05,-2.209490007828996e-05,9.679122673476312e-06,0.9707903532932907,3,3.336754619459931e-05,-7.755734635117923e-05
VR3_Dzp,-2.240381251581806e-05,7.327658453690917e-05,0.6753389262225553,3,0.00039747914279334416,-0.0004422867678249803
MDEC-11,-2.3567672749959707e-05,2.254544996894335e-05,0.8940443183345234,3,0.00010562025572078628,-0.0001527556012207057
GATS1pe,-2.4161712655725493e-05,6.788182818372986e-05,0.6998064344131865,3,0.00036480869050514644,-0.0004131321158165974
MATS1v,-2.5614164160775443e-05,1.5967344309695167e-05,0.9456002379981853,3,6.588048941190506e-05,-0.00011710881773345595
nBondsO,-2.6743840989505257e-05,0.00012244015215994252,0.6292131203607259,3,0.0006748518087302883,-0.0007283394907092988
GATS6se,-2.6922623594642186e-05,0.0003405203000711995,0.548190719958564,3,0.0019242964573743964,-0.001978141704563681
MATS7v,-2.7027083056444894e-05,9.296287841651379e-05,0.6677198913405045,3,0.0005056605192691122,-0.0005597146853820019
SRW09,-2.956534181518718e-05,1.2924835222745007e-05,0.970901050563085,3,4.449539729413372e-05,-0.00010362608092450808
GATS7m,-3.035393534097282e-05,1.2538282357783838e-05,0.9737791792751052,3,4.149181298583738e-05,-0.00010219968366778302
PEOE_VSA10,-3.0498269769048864e-05,0.000237491370360406,0.5776849348332385,3,0.0013303536186963878,-0.0013913501582344854
Xpc-5d,-3.08200833067096e-05,0.00012073486450522029,0.6491990497247127,3,0.0006610040790458427,-0.0007226442456592619
MATS7d,-3.149212634922146e-05,0.00011279586739255913,0.6617753498573328,3,0.0006148407021629002,-0.0006778249548613431
ATSC1are,-3.179829802450277e-05,5.4288700931465064e-05,0.7914468251591072,3,0.0002792819785885141,-0.00034287857463751966
AATSC7p,-3.207903350906557e-05,0.00017215171497574452,0.6112500410634222,3,0.0009543693838451464,-0.0010185274508632775
PEOE_VSA11,-3.2142091613229784e-05,9.594527416300247e-05,0.6897934389850406,3,0.0005176349690686511,-0.0005819191522951106
ATS8dv,-3.218353372860805e-05,6.506152863452467e-05,0.7590806142335625,3,0.00034062624026182407,-0.00040499330771904017
C3SP3,-3.222408657109025e-05,1.4048813925470654e-05,0.9710456891198593,3,4.827717514702238e-05,-0.00011272534828920289
AETA_eta_R,-3.2812690311985936e-05,2.769684210314248e-05,0.9116947116393771,3,0.0001258932863447316,-0.0001915186669687035
ATS1d,-3.3240020565687235e-05,6.359143168883273e-05,0.7695833523989186,3,0.00033114593490141857,-0.0003976259760327931
MWC08,-3.538198801959306e-05,2.476190085843057e-05,0.9341230059275591,3,0.00010650644983838768,-0.00017727042587757378
VSA_EState5,-3.564068483585814e-05,5.4361266948158135e-05,0.8130542746773363,3,0.00027585540309992516,-0.00034713677277164144
AATSC8v,-3.7141715451975234e-05,8.401295607816516e-05,0.7380691725625785,3,0.00044426183938470827,-0.0005185452702886588
ATSC7c,-3.7178144335255535e-05,0.00023382497358408048,0.5955718969659323,3,0.0013026648840214772,-0.001377021172691988
VE1_Dzare,-3.7350512571338035e-05,5.831545614628857e-05,0.8086001900810642,3,0.00029680351796446217,-0.00037150454310713824
ATSC8are,-3.7795114348889346e-05,0.00041958525459670146,0.5548282216408366,3,0.0023664749238577988,-0.0024420651525555778
GGI4,-3.785769016866521e-05,9.819633039528574e-05,0.7134862955933639,3,0.0005248181723521867,-0.0006005335526895172
MATS1are,-3.825579626574408e-05,0.00010162007181096678,0.7093523307446801,3,0.0005440384842383646,-0.0006205500767698527
SpDiam_A,-3.89245021280756e-05,1.7886324666866553e-05,0.9681351856679612,3,6.356612169405754e-05,-0.00014141512595020872
Xch-5d,-3.8967950766558936e-05,2.3557977092974494e-05,0.9483535427293913,3,9.602187040777971e-05,-0.00017395777194089757
MATS6i,-3.995015387077879e-05,9.614745660776231e-05,0.7267713987726208,3,0.0005109854346403383,-0.000590885742381896
ATS7v,-4.049396396084889e-05,7.001189884906929e-05,0.7890203625143455,3,0.00036068198032386707,-0.0004416699082455648
Xch-5dv,-4.0754370250796944e-05,2.1724186604136993e-05,0.9584591735344041,3,8.37276280666632e-05,-0.0001652363685682571
mZagreb1,-4.102215009343935e-05,4.5566744738659634e-05,0.8703642115919401,3,0.0002200803503246792,-0.0003021246505115579
VR1_Dzm,-4.1741612332122736e-05,0.0001765386653561999,0.6390780548100625,3,0.0009698445171873231,-0.0010533277418515686
MATS5c,-4.2827465423889155e-05,6.89672739413763e-05,0.8026791132602135,3,0.00035236266229740924,-0.00043801759314518755
MAXdO,-4.316577993541496e-05,1.0930389569533901e-05,0.9896442155061923,3,1.9466564409518687e-05,-0.00010579812428034862
ATSC8pe,-4.35254349233268e-05,6.515490722639461e-05,0.8166153115195758,3,0.000329819408753619,-0.0004168702786002726
GATS1d,-4.4512894430341156e-05,6.323193419414564e-05,0.8264926609157802,3,0.0003178131005261949,-0.00040683888938687727
AATS3s,-4.4751998390824e-05,6.414252011838705e-05,0.8248161675826438,3,0.0003227917548898712,-0.0004122957516715192
AATSC0p,-4.5331484020851485e-05,9.536430510298619e-06,0.9927833095544827,3,9.313320333365543e-06,-9.997628837506851e-05
SpAbs_Dzse,-4.540800069264642e-05,0.000166352306263708,0.6585305856271557,3,0.0009078091616236202,-0.000998625163008913
ATSC0i,-4.557891574956859e-05,0.0002466830084656555,0.6103560092172857,3,0.001367942078353843,-0.00145909990985298
GATS6s,-4.5661672193044366e-05,8.292113329126118e-05,0.7795720156034882,3,0.00042948561699839455,-0.0005208089613844833
VR2_DzZ,-4.5676630726891133e-05,0.00010447912615874422,0.7360164831203867,3,0.0005530003482411399,-0.0006443536096949221
AATSC1dv,-4.6049187592831865e-05,0.0005167524907310969,0.5542480012119818,3,0.002914999888899722,-0.0030070982640853857
AATSC4m,-4.785643902558793e-05,0.0001525702546762263,0.6793058051629872,3,0.0008263880393515093,-0.0009221009174026851
ATSC5c,-4.844236259235468e-05,2.7815217643851262e-05,0.9527162767096551,3,0.00011094191903972763,-0.000207826644224437
ATSC8m,-4.919792150688088e-05,0.00010115410994868072,0.7558802685341288,3,0.0005304263458540869,-0.0006288221888678486
SM1_Dzp,-5.2360697093430573e-05,7.566990252211291e-05,0.8232651287320646,3,0.00038123623567487135,-0.00048595762986173246
Xch-6dv,-5.270300194088843e-05,0.0001354853740358404,0.7150506688394154,3,0.0007236432157609153,-0.000829049219642692
MAXdssC,-5.279928319139778e-05,3.878357247470377e-05,0.9287927308828243,3,0.00016943488794308269,-0.00027503345432587824
AATSC5v,-5.314507261844348e-05,0.00010335059232829654,0.7664551792126552,3,0.0005390652823538135,-0.0006453554275907005
VE1_Dzi,-5.371569451822119e-05,2.3885167274998224e-05,0.9699832637433492,3,8.314896268244817e-05,-0.00019058035171889057
ATS6dv,-5.384764035800312e-05,2.6374579492954174e-05,0.9642511344797376,3,9.728162491172255e-05,-0.0002049769056277288
GATS4c,-5.398869157630104e-05,2.182367042449919e-05,0.9748072993524803,3,7.106336006396492e-05,-0.000179040743216567
ATS0dv,-5.419308776744014e-05,7.206994887126927e-05,0.8387171424033476,3,0.000358775711369294,-0.0004671618869041743
PEOE_VSA2,-5.508962743587068e-05,7.450089666440117e-05,0.8356348748613472,3,0.00037180877213234065,-0.00048198802700408206
AATSC6dv,-5.523887270294144e-05,9.774217762573054e-05,0.7845647955392748,3,0.0005048346440856714,-0.0006153123894915544
SlogP_VSA5,-5.539834231622446e-05,0.00034560449908683393,0.5963210340238452,3,0.0019249537628181154,-0.0020357504474505642
MATS5d,-5.5656351148116366e-05,0.00027903615730520063,0.618654258926205,3,0.0015432517735667513,-0.0016545644758629839
MINssO,-5.62711992359762e-05,0.00016627707163583108,0.6914451952762801,3,0.0008965148603195082,-0.0010090572587914605
ATSC5i,-5.6740245500351096e-05,3.103656286314423e-05,0.9565366463174368,3,0.00012110270146521818,-0.00023458319246592036
MATS8pe,-5.677380703332976e-05,6.449540277908835e-05,0.8665842626420245,3,0.0003127920030256531,-0.00042633961709231255
MINsssCH,-5.696230241022023e-05,0.0004206980803293075,0.5817978375827639,3,0.0023536843506496803,-0.002467608955470121
AATSC6v,-5.764860811843797e-05,9.567723413628231e-05,0.7968878380908498,3,0.000490592553486382,-0.000605889769723258
IC4,-5.8149626655290554e-05,0.0003421807719240599,0.6018822431294131,3,0.0019025841421665304,-0.0020188833954771115
AATS3m,-5.8392691593328605e-05,0.0001685454893150591,0.6953027012183182,3,0.0009073916528173957,-0.0010241770360040529
MPC5,-5.8604497880541485e-05,6.832074702275985e-05,0.8621620050775045,3,0.00033288095890131287,-0.0004500899546623959
ATSC4d,-5.863278720898609e-05,2.6828835273697242e-05,0.96837865874744,3,9.509941405850836e-05,-0.00021236498847648056
MATS6se,-5.972321943654527e-05,2.5726960048711496e-05,0.9716753567628161,3,8.769511460074387e-05,-0.0002071415534738344
ATS6m,-6.0503069741109826e-05,0.00011791895571876753,0.7660351719840702,3,0.0006151856229984819,-0.0007361917624807016
